"Product Code",Vendor,"Product Name","Service Name",Color,Tags,"Link Url",Stock,"Print Area","Freight Description","Individual Product Packaging","Standard Production Time",Size,"Quantity Break Point 1","Quantity Break Point Price 1","Quantity Break Point 2","Quantity Break Point Price 2","Quantity Break Point 3","Quantity Break Point Price 3","Quantity Break Point 4","Quantity Break Point Price 4",Brand,"Parent Product Code",Category,"Sub Category",Description,"Primary Price Description","Carton Height","Carton Width","Carton Depth","Carton Weight","Qty Per Carton","Carton Cubic","Carton Notes","Decoration Name0",decoration_additional_0_qty_0,decoration_additional_0_price_0,decoration_additional_0_qty_1,decoration_additional_0_price_1,"Decoration 0 Setup Notes","Decoration 0 Setup Cost 0"
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Black,,,,,,,,S,1,6.35,16,5.7,101,5.5,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Black,,,,,,,,XL,1,6.35,16,5.7,101,5.5,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Black,,,,,,,,3XL,1,6.85,16,6.2,101,6.2,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Black,,,,,,,,4XL,1,7.15,16,6.5,101,6.5,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Black,,,,,,,,5XL,1,7.35,16,6.7,101,6.7,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Red,,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Red,,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Red,,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Red,,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Red,,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Charcoal,,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Charcoal,,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Charcoal,,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Charcoal,,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Charcoal,,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Royal,,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Royal,,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Royal,,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Royal,,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,Royal,,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Sport Grey",,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Sport Grey",,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Sport Grey",,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Sport Grey",,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Sport Grey",,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Safety Green",,,,,,,,3XL,1,7.15,16,6.5,101,6.5,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,S.Orange,,,,,,,,3XL,1,7.15,16,6.5,101,6.5,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Dark Heather",,,,,,,,2XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Dark Heather",,,,,,,,L,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Dark Heather",,,,,,,,M,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Dark Heather",,,,,,,,S,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030A2X0,"Superior AW","Gildan Ultra Cotton Adult Long Sleeve T-Shirt",Standard,"Dark Heather",,,,,,,,XL,1,6.5,16,5.85,101,5.65,,,Gildan,2400,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,White,,,,,,,,L,1,5.5,16,4.85,101,4.65,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,White,,,,,,,,M,1,5.5,16,4.85,101,4.65,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,White,,,,,,,,S,1,5.5,16,4.85,101,4.65,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,White,,,,,,,,XL,1,5.5,16,4.85,101,4.65,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Navy,,,,,,,,L,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Navy,,,,,,,,M,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Navy,,,,,,,,S,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Navy,,,,,,,,XL,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Black,,,,,,,,L,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Black,,,,,,,,M,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Black,,,,,,,,S,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Black,,,,,,,,XL,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Red,,,,,,,,L,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Red,,,,,,,,M,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Red,,,,,,,,S,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
024030BLG0,"Superior AW","Gildan Ultra Cotton Youth Long Sleeve T-Shirt",Standard,Red,,,,,,,,XL,1,5.8,16,5.15,101,4.95,,,Gildan,2400B,,,"Double needle 1.9cm collar, Taped neck and shoulders, Double needle bottom hem, Rib cuffs, Quarter-turned to eliminate centre crease, CPSIA Tracking Label Compliant, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,White,,,,,,,,2XL,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,White,,,,,,,,L,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,White,,,,,,,,M,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,White,,,,,,,,S,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,White,,,,,,,,XL,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
027030A2X0,"Superior AW","Gildan Ultra Cotton Adult Tank Top",Standard,Black,,,,,,,,2XL,1,5.3,16,4.65,101,4.45,,,Gildan,2700,,,"Seamless double needle 2.22cm collar, Double needle armholes, Double needle bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
